map,bucket,scenario,start_x,start_y,heuristic,density,avg_runtime_ms,avg_nodes_expanded,success
16room_000.map,0,1,354,262,manhattan,0.11554718017578125,0.016689300537109375,7.0,True
16room_000.map,0,1,354,262,euclidean,0.11554718017578125,0.01804828643798828,7.0,True
16room_000.map,0,2,491,491,manhattan,0.11554718017578125,0.012540817260742188,5.0,True
16room_000.map,0,2,491,491,euclidean,0.11554718017578125,0.013947486877441406,5.0,True
16room_000.map,0,3,106,24,manhattan,0.11554718017578125,0.011324882507324219,1.0,True
16room_000.map,0,3,106,24,euclidean,0.11554718017578125,0.004601478576660156,1.0,True
16room_000.map,0,4,492,337,manhattan,0.11554718017578125,0.010800361633300781,2.0,True
16room_000.map,0,4,492,337,euclidean,0.11554718017578125,0.008821487426757812,2.0,True
16room_000.map,0,5,45,234,manhattan,0.11554718017578125,0.008916854858398438,2.0,True
16room_000.map,0,5,45,234,euclidean,0.11554718017578125,0.006842613220214844,2.0,True
16room_000.map,0,6,493,463,manhattan,0.11554718017578125,0.008320808410644531,3.0,True
16room_000.map,0,6,493,463,euclidean,0.11554718017578125,0.009012222290039062,3.0,True
16room_000.map,0,7,407,433,manhattan,0.11554718017578125,0.0071048736572265625,3.0,True
16room_000.map,0,7,407,433,euclidean,0.11554718017578125,0.00782012939453125,3.0,True
16room_000.map,0,8,250,508,manhattan,0.11554718017578125,0.013017654418945312,5.0,True
16room_000.map,0,8,250,508,euclidean,0.11554718017578125,0.01373291015625,5.0,True
16room_000.map,0,9,76,41,manhattan,0.11554718017578125,0.016021728515625,7.0,True
16room_000.map,0,9,76,41,euclidean,0.11554718017578125,0.017070770263671875,7.0,True
16room_000.map,1,10,117,309,manhattan,0.11554718017578125,0.04978179931640625,24.0,True
16room_000.map,1,10,117,309,euclidean,0.11554718017578125,0.07901191711425781,28.0,True
16room_000.map,1,11,377,97,manhattan,0.11554718017578125,0.06892681121826172,34.0,True
16room_000.map,1,11,377,97,euclidean,0.11554718017578125,0.22706985473632812,38.0,True
16room_000.map,1,12,184,35,manhattan,0.11554718017578125,0.17566680908203125,20.0,True
16room_000.map,1,12,184,35,euclidean,0.11554718017578125,0.18019676208496094,23.0,True
16room_000.map,1,13,19,358,manhattan,0.11554718017578125,0.10058879852294922,15.0,True
16room_000.map,1,13,19,358,euclidean,0.11554718017578125,0.1096487045288086,17.0,True
16room_000.map,1,14,314,449,manhattan,0.11554718017578125,0.12142658233642578,27.0,True
16room_000.map,1,14,314,449,euclidean,0.11554718017578125,0.07696151733398438,31.0,True
16room_000.map,1,15,292,101,manhattan,0.11554718017578125,0.04329681396484375,14.0,True
16room_000.map,1,15,292,101,euclidean,0.11554718017578125,0.03879070281982422,15.0,True
16room_000.map,1,16,405,239,manhattan,0.11554718017578125,0.07162094116210938,34.0,True
16room_000.map,1,16,405,239,euclidean,0.11554718017578125,0.08590221405029297,36.0,True
16room_000.map,1,17,69,162,manhattan,0.11554718017578125,0.02574920654296875,9.0,True
16room_000.map,1,17,69,162,euclidean,0.11554718017578125,0.027370452880859375,9.0,True
16room_000.map,1,18,42,213,manhattan,0.11554718017578125,0.08366107940673828,35.0,True
16room_000.map,1,18,42,213,euclidean,0.11554718017578125,0.08988380432128906,41.0,True
16room_000.map,1,19,202,308,manhattan,0.11554718017578125,0.029897689819335938,14.0,True
16room_000.map,1,19,202,308,euclidean,0.11554718017578125,0.03757476806640625,15.0,True
16room_000.map,2,20,143,105,manhattan,0.11554718017578125,0.1066446304321289,60.0,True
16room_000.map,2,20,143,105,euclidean,0.11554718017578125,0.1324176788330078,72.0,True
16room_000.map,2,21,404,479,manhattan,0.11554718017578125,0.01900196075439453,9.0,True
16room_000.map,2,21,404,479,euclidean,0.11554718017578125,0.020360946655273438,9.0,True
16room_000.map,2,22,264,163,manhattan,0.11554718017578125,0.0774383544921875,41.0,True
16room_000.map,2,22,264,163,euclidean,0.11554718017578125,0.09613037109375,48.0,True
16room_000.map,2,23,264,484,manhattan,0.11554718017578125,0.05459785461425781,26.0,True
16room_000.map,2,23,264,484,euclidean,0.11554718017578125,0.06737709045410156,31.0,True
16room_000.map,2,24,447,15,manhattan,0.11554718017578125,0.12857913970947266,79.0,True
16room_000.map,2,24,447,15,euclidean,0.11554718017578125,0.1376628875732422,79.0,True
16room_000.map,2,25,158,358,manhattan,0.11554718017578125,0.542140007019043,218.0,True
16room_000.map,2,25,158,358,euclidean,0.11554718017578125,0.7352590560913086,268.0,True
16room_000.map,2,26,477,290,manhattan,0.11554718017578125,0.07290840148925781,36.0,True
16room_000.map,2,26,477,290,euclidean,0.11554718017578125,0.09236335754394531,45.0,True
16room_000.map,2,27,38,430,manhattan,0.11554718017578125,0.1598834991455078,90.0,True
16room_000.map,2,27,38,430,euclidean,0.11554718017578125,0.1941204071044922,105.0,True
16room_000.map,2,28,22,26,manhattan,0.11554718017578125,0.07236003875732422,39.0,True
16room_000.map,2,28,22,26,euclidean,0.11554718017578125,0.08933544158935547,46.0,True
16room_000.map,2,29,447,119,manhattan,0.11554718017578125,0.09560585021972656,55.0,True
16room_000.map,2,29,447,119,euclidean,0.11554718017578125,0.11286735534667969,60.0,True
16room_000.map,3,30,379,511,manhattan,0.11554718017578125,0.11034011840820312,51.0,True
16room_000.map,3,30,379,511,euclidean,0.11554718017578125,0.16596317291259766,62.0,True
16room_000.map,3,31,34,206,manhattan,0.11554718017578125,2.171802520751953,1014.0,True
16room_000.map,3,31,34,206,euclidean,0.11554718017578125,3.003835678100586,1270.0,True
16room_000.map,3,32,357,322,manhattan,0.11554718017578125,0.4141569137573242,225.0,True
16room_000.map,3,32,357,322,euclidean,0.11554718017578125,0.5679130554199219,292.0,True
16room_000.map,3,33,252,93,manhattan,0.11554718017578125,0.10912418365478516,59.0,True
16room_000.map,3,33,252,93,euclidean,0.11554718017578125,0.14486312866210938,75.0,True
16room_000.map,3,34,401,449,manhattan,0.11554718017578125,0.18091201782226562,109.0,True
16room_000.map,3,34,401,449,euclidean,0.11554718017578125,0.1941204071044922,109.0,True
16room_000.map,3,35,2,275,manhattan,0.11554718017578125,0.20236968994140625,111.0,True
16room_000.map,3,35,2,275,euclidean,0.11554718017578125,0.2688169479370117,137.0,True
16room_000.map,3,36,94,8,manhattan,0.11554718017578125,0.1315593719482422,71.0,True
16room_000.map,3,36,94,8,euclidean,0.11554718017578125,0.1699209213256836,89.0,True
16room_000.map,3,37,194,18,manhattan,0.11554718017578125,0.07147789001464844,38.0,True
16room_000.map,3,37,194,18,euclidean,0.11554718017578125,0.10306835174560547,55.0,True
16room_000.map,3,38,174,9,manhattan,0.11554718017578125,4.489445686340332,2408.0,True
16room_000.map,3,38,174,9,euclidean,0.11554718017578125,6.0530900955200195,2949.0,True
16room_000.map,3,39,133,94,manhattan,0.11554718017578125,0.13611316680908203,76.0,True
16room_000.map,3,39,133,94,euclidean,0.11554718017578125,0.16350746154785156,91.0,True
16room_000.map,4,40,15,111,manhattan,0.11554718017578125,0.6745576858520508,393.0,True
16room_000.map,4,40,15,111,euclidean,0.11554718017578125,1.0153532028198242,534.0,True
16room_000.map,4,41,335,380,manhattan,0.11554718017578125,0.3248929977416992,183.0,True
16room_000.map,4,41,335,380,euclidean,0.11554718017578125,0.444793701171875,239.0,True
16room_000.map,4,42,2,243,manhattan,0.11554718017578125,0.20949840545654297,113.0,True
16room_000.map,4,42,2,243,euclidean,0.11554718017578125,0.24154186248779297,137.0,True
16room_000.map,4,43,292,282,manhattan,0.11554718017578125,0.23746490478515625,125.0,True
16room_000.map,4,43,292,282,euclidean,0.11554718017578125,0.31838417053222656,160.0,True
16room_000.map,4,44,237,221,manhattan,0.11554718017578125,0.2665996551513672,157.0,True
16room_000.map,4,44,237,221,euclidean,0.11554718017578125,0.35719871520996094,201.0,True
16room_000.map,4,45,299,255,manhattan,0.11554718017578125,0.4541158676147461,265.0,True
16room_000.map,4,45,299,255,euclidean,0.11554718017578125,0.6240606307983398,337.0,True
16room_000.map,4,46,311,357,manhattan,0.11554718017578125,1.0779380798339844,605.0,True
16room_000.map,4,46,311,357,euclidean,0.11554718017578125,1.6149282455444336,751.0,True
16room_000.map,4,47,425,71,manhattan,0.11554718017578125,0.348663330078125,198.0,True
16room_000.map,4,47,425,71,euclidean,0.11554718017578125,0.46236515045166016,246.0,True
16room_000.map,4,48,287,216,manhattan,0.11554718017578125,0.7002353668212891,380.0,True
16room_000.map,4,48,287,216,euclidean,0.11554718017578125,0.9085178375244141,477.0,True
16room_000.map,4,49,314,184,manhattan,0.11554718017578125,0.18889904022216797,97.0,True
16room_000.map,4,49,314,184,euclidean,0.11554718017578125,0.24166107177734375,123.0,True
16room_001.map,0,0,233,493,manhattan,0.11746978759765625,0.02079010009765625,5.0,True
16room_001.map,0,0,233,493,euclidean,0.11746978759765625,0.014042854309082031,5.0,True
16room_001.map,0,1,218,483,manhattan,0.11746978759765625,0.007843971252441406,3.0,True
16room_001.map,0,1,218,483,euclidean,0.11746978759765625,0.00858306884765625,3.0,True
16room_001.map,0,2,180,332,manhattan,0.11746978759765625,0.01685619354248047,7.0,True
16room_001.map,0,2,180,332,euclidean,0.11746978759765625,0.01780986785888672,7.0,True
16room_001.map,0,3,34,44,manhattan,0.11746978759765625,0.008630752563476562,3.0,True
16room_001.map,0,3,34,44,euclidean,0.11746978759765625,0.0091552734375,3.0,True
16room_001.map,0,4,274,284,manhattan,0.11746978759765625,0.024938583374023438,11.0,True
16room_001.map,0,4,274,284,euclidean,0.11746978759765625,0.02644062042236328,11.0,True
16room_001.map,0,5,333,60,manhattan,0.11746978759765625,0.016999244689941406,7.0,True
16room_001.map,0,5,333,60,euclidean,0.11746978759765625,0.017786026000976562,7.0,True
16room_001.map,0,6,253,417,manhattan,0.11746978759765625,0.01544952392578125,7.0,True
16room_001.map,0,6,253,417,euclidean,0.11746978759765625,0.016498565673828125,7.0,True
16room_001.map,0,7,291,209,manhattan,0.11746978759765625,0.015377998352050781,7.0,True
16room_001.map,0,7,291,209,euclidean,0.11746978759765625,0.01652240753173828,7.0,True
16room_001.map,0,8,292,442,manhattan,0.11746978759765625,0.018930435180664062,8.0,True
16room_001.map,0,8,292,442,euclidean,0.11746978759765625,0.020313262939453125,8.0,True
16room_001.map,0,9,8,77,manhattan,0.11746978759765625,0.016164779663085938,7.0,True
16room_001.map,0,9,8,77,euclidean,0.11746978759765625,0.017547607421875,7.0,True
16room_001.map,1,10,392,360,manhattan,0.11746978759765625,0.04839897155761719,23.0,True
16room_001.map,1,10,392,360,euclidean,0.11746978759765625,0.07808208465576172,27.0,True
16room_001.map,1,11,55,437,manhattan,0.11746978759765625,0.037479400634765625,19.0,True
16room_001.map,1,11,55,437,euclidean,0.11746978759765625,0.046443939208984375,22.0,True
16room_001.map,1,12,378,25,manhattan,0.11746978759765625,0.0669240951538086,34.0,True
16room_001.map,1,12,378,25,euclidean,0.11746978759765625,0.17631053924560547,40.0,True
16room_001.map,1,13,458,242,manhattan,0.11746978759765625,0.03566741943359375,17.0,True
16room_001.map,1,13,458,242,euclidean,0.11746978759765625,0.04858970642089844,19.0,True
16room_001.map,1,14,245,363,manhattan,0.11746978759765625,0.06318092346191406,27.0,True
16room_001.map,1,14,245,363,euclidean,0.11746978759765625,0.06742477416992188,32.0,True
16room_001.map,1,15,441,302,manhattan,0.11746978759765625,0.014448165893554688,5.0,True
16room_001.map,1,15,441,302,euclidean,0.11746978759765625,0.015282630920410156,5.0,True
16room_001.map,1,16,358,92,manhattan,0.11746978759765625,0.011372566223144531,4.0,True
16room_001.map,1,16,358,92,euclidean,0.11746978759765625,0.012302398681640625,4.0,True
16room_001.map,1,17,54,278,manhattan,0.11746978759765625,0.04534721374511719,23.0,True
16room_001.map,1,17,54,278,euclidean,0.11746978759765625,0.055718421936035156,27.0,True
16room_001.map,1,18,487,439,manhattan,0.11746978759765625,0.029611587524414062,13.0,True
16room_001.map,1,18,487,439,euclidean,0.11746978759765625,0.031495094299316406,13.0,True
16room_001.map,1,19,274,226,manhattan,0.11746978759765625,0.03581047058105469,17.0,True
16room_001.map,1,19,274,226,euclidean,0.11746978759765625,0.04143714904785156,19.0,True
16room_001.map,2,20,186,63,manhattan,0.11746978759765625,0.022602081298828125,9.0,True
16room_001.map,2,20,186,63,euclidean,0.11746978759765625,0.024366378784179688,9.0,True
16room_001.map,2,21,283,59,manhattan,0.11746978759765625,0.12848377227783203,69.0,True
16room_001.map,2,21,283,59,euclidean,0.11746978759765625,0.16913414001464844,86.0,True
16room_001.map,2,22,114,392,manhattan,0.11746978759765625,0.8642673492431641,422.0,True
16room_001.map,2,22,114,392,euclidean,0.11746978759765625,0.9282588958740234,505.0,True
16room_001.map,2,23,417,119,manhattan,0.11746978759765625,4.457521438598633,2046.0,True
16room_001.map,2,23,417,119,euclidean,0.11746978759765625,6.390619277954102,2656.0,True
16room_001.map,2,24,51,203,manhattan,0.11746978759765625,0.058150291442871094,32.0,True
16room_001.map,2,24,51,203,euclidean,0.11746978759765625,0.07348060607910156,39.0,True
16room_001.map,2,25,391,303,manhattan,0.11746978759765625,0.19540786743164062,105.0,True
16room_001.map,2,25,391,303,euclidean,0.11746978759765625,0.2480030059814453,127.0,True
16room_001.map,2,26,285,369,manhattan,0.11746978759765625,0.05996227264404297,29.0,True
16room_001.map,2,26,285,369,euclidean,0.11746978759765625,0.07450580596923828,35.0,True
16room_001.map,2,27,408,15,manhattan,0.11746978759765625,0.1245260238647461,71.0,True
16room_001.map,2,27,408,15,euclidean,0.11746978759765625,0.15401840209960938,82.0,True
16room_001.map,2,28,266,8,manhattan,0.11746978759765625,0.08444786071777344,47.0,True
16room_001.map,2,28,266,8,euclidean,0.11746978759765625,0.10993480682373047,57.0,True
16room_001.map,2,29,63,442,manhattan,0.11746978759765625,0.03781318664550781,17.0,True
16room_001.map,2,29,63,442,euclidean,0.11746978759765625,0.039958953857421875,17.0,True
16room_001.map,3,30,275,158,manhattan,0.11746978759765625,0.11668205261230469,62.0,True
16room_001.map,3,30,275,158,euclidean,0.11746978759765625,0.14238357543945312,72.0,True
16room_001.map,3,31,178,49,manhattan,0.11746978759765625,0.04572868347167969,25.0,True
16room_001.map,3,31,178,49,euclidean,0.11746978759765625,0.05028247833251953,25.0,True
16room_001.map,3,32,244,94,manhattan,0.11746978759765625,0.12695789337158203,68.0,True
16room_001.map,3,32,244,94,euclidean,0.11746978759765625,0.17457008361816406,91.0,True
16room_001.map,3,33,173,417,manhattan,0.11746978759765625,0.25680065155029297,143.0,True
16room_001.map,3,33,173,417,euclidean,0.11746978759765625,0.40471553802490234,166.0,True
16room_001.map,3,34,442,410,manhattan,0.11746978759765625,0.07145404815673828,37.0,True
16room_001.map,3,34,442,410,euclidean,0.11746978759765625,0.09579658508300781,47.0,True
16room_001.map,3,35,86,77,manhattan,0.11746978759765625,0.21412372589111328,127.0,True
16room_001.map,3,35,86,77,euclidean,0.11746978759765625,0.2880096435546875,159.0,True
16room_001.map,3,36,178,104,manhattan,0.11746978759765625,0.17278194427490234,97.0,True
16room_001.map,3,36,178,104,euclidean,0.11746978759765625,0.23102760314941406,123.0,True
16room_001.map,3,37,299,422,manhattan,0.11746978759765625,0.3319263458251953,136.0,True
16room_001.map,3,37,299,422,euclidean,0.11746978759765625,0.42684078216552734,173.0,True
16room_001.map,3,38,150,108,manhattan,0.11746978759765625,2.657032012939453,1450.0,True
16room_001.map,3,38,150,108,euclidean,0.11746978759765625,3.3460617065429688,1747.0,True
16room_001.map,3,39,113,168,manhattan,0.11746978759765625,0.37512779235839844,225.0,True
16room_001.map,3,39,113,168,euclidean,0.11746978759765625,0.48830509185791016,277.0,True
16room_001.map,4,40,91,36,manhattan,0.11746978759765625,0.2673625946044922,156.0,True
16room_001.map,4,40,91,36,euclidean,0.11746978759765625,0.33791065216064453,186.0,True
16room_001.map,4,41,443,409,manhattan,0.11746978759765625,0.06403923034667969,31.0,True
16room_001.map,4,41,443,409,euclidean,0.11746978759765625,0.08187294006347656,39.0,True
16room_001.map,4,42,151,277,manhattan,0.11746978759765625,0.17995834350585938,94.0,True
16room_001.map,4,42,151,277,euclidean,0.11746978759765625,0.25169849395751953,125.0,True
16room_001.map,4,43,424,58,manhattan,0.11746978759765625,0.22706985473632812,125.0,True
16room_001.map,4,43,424,58,euclidean,0.11746978759765625,0.3131866455078125,165.0,True
16room_001.map,4,44,258,390,manhattan,0.11746978759765625,0.19350051879882812,81.0,True
16room_001.map,4,44,258,390,euclidean,0.11746978759765625,0.21970272064208984,94.0,True
16room_001.map,4,45,459,156,manhattan,0.11746978759765625,2.44753360748291,1152.0,True
16room_001.map,4,45,459,156,euclidean,0.11746978759765625,2.80764102935791,1389.0,True
16room_001.map,4,46,92,450,manhattan,0.11746978759765625,0.10805130004882812,53.0,True
16room_001.map,4,46,92,450,euclidean,0.11746978759765625,0.15425682067871094,76.0,True
16room_001.map,4,47,501,306,manhattan,0.11746978759765625,0.35588741302490234,197.0,True
16room_001.map,4,47,501,306,euclidean,0.11746978759765625,0.4465818405151367,234.0,True
16room_001.map,4,48,225,247,manhattan,0.11746978759765625,0.13587474822998047,75.0,True
16room_001.map,4,48,225,247,euclidean,0.11746978759765625,0.16465187072753906,89.0,True
16room_001.map,4,49,5,104,manhattan,0.11746978759765625,0.33669471740722656,210.0,True
16room_001.map,4,49,5,104,euclidean,0.11746978759765625,0.38089752197265625,226.0,True
16room_002.map,0,0,317,293,manhattan,0.11732864379882812,0.04475116729736328,8.0,True
16room_002.map,0,0,317,293,euclidean,0.11732864379882812,0.036787986755371094,8.0,True
16room_002.map,0,1,185,146,manhattan,0.11732864379882812,0.010061264038085938,3.0,True
16room_002.map,0,1,185,146,euclidean,0.11732864379882812,0.009131431579589844,3.0,True
16room_002.map,0,2,437,23,manhattan,0.11732864379882812,0.024199485778808594,11.0,True
16room_002.map,0,2,437,23,euclidean,0.11732864379882812,0.02593994140625,11.0,True
16room_002.map,0,3,199,249,manhattan,0.11732864379882812,0.016450881958007812,7.0,True
16room_002.map,0,3,199,249,euclidean,0.11732864379882812,0.01742839813232422,7.0,True
16room_002.map,0,4,440,237,manhattan,0.11732864379882812,0.008535385131835938,3.0,True
16room_002.map,0,4,440,237,euclidean,0.11732864379882812,0.009322166442871094,3.0,True
16room_002.map,0,5,108,79,manhattan,0.11732864379882812,0.006699562072753906,3.0,True
16room_002.map,0,5,108,79,euclidean,0.11732864379882812,0.0072002410888671875,3.0,True
16room_002.map,0,6,236,495,manhattan,0.11732864379882812,0.0030517578125,1.0,True
16room_002.map,0,6,236,495,euclidean,0.11732864379882812,0.0032663345336914062,1.0,True
16room_002.map,0,7,75,200,manhattan,0.11732864379882812,0.0035047531127929688,1.0,True
16room_002.map,0,7,75,200,euclidean,0.11732864379882812,0.004029273986816406,1.0,True
16room_002.map,0,8,292,100,manhattan,0.11732864379882812,0.003337860107421875,1.0,True
16room_002.map,0,8,292,100,euclidean,0.11732864379882812,0.003814697265625,1.0,True
16room_002.map,0,9,37,333,manhattan,0.11732864379882812,0.012183189392089844,5.0,True
16room_002.map,0,9,37,333,euclidean,0.11732864379882812,0.013113021850585938,5.0,True
16room_002.map,1,10,488,433,manhattan,0.11732864379882812,2.4492979049682617,1234.0,True
16room_002.map,1,10,488,433,euclidean,0.11732864379882812,3.2707691192626953,1493.0,True
16room_002.map,1,11,159,326,manhattan,0.11732864379882812,0.024962425231933594,11.0,True
16room_002.map,1,11,159,326,euclidean,0.11732864379882812,0.025606155395507812,11.0,True
16room_002.map,1,12,491,62,manhattan,0.11732864379882812,0.056433677673339844,18.0,True
16room_002.map,1,12,491,62,euclidean,0.11732864379882812,0.043964385986328125,21.0,True
16room_002.map,1,13,117,439,manhattan,0.11732864379882812,0.06499290466308594,34.0,True
16room_002.map,1,13,117,439,euclidean,0.11732864379882812,0.0799417495727539,40.0,True
16room_002.map,1,14,233,6,manhattan,0.11732864379882812,0.06363391876220703,34.0,True
16room_002.map,1,14,233,6,euclidean,0.11732864379882812,0.07965564727783203,40.0,True
16room_002.map,1,15,243,285,manhattan,0.11732864379882812,0.04215240478515625,20.0,True
16room_002.map,1,15,243,285,euclidean,0.11732864379882812,0.05137920379638672,23.0,True
16room_002.map,1,16,334,21,manhattan,0.11732864379882812,0.04990100860595703,23.0,True
16room_002.map,1,16,334,21,euclidean,0.11732864379882812,0.05767345428466797,27.0,True
16room_002.map,1,17,356,184,manhattan,0.11732864379882812,0.029897689819335938,15.0,True
16room_002.map,1,17,356,184,euclidean,0.11732864379882812,0.03604888916015625,17.0,True
16room_002.map,1,18,28,68,manhattan,0.11732864379882812,0.04563331604003906,23.0,True
16room_002.map,1,18,28,68,euclidean,0.11732864379882812,0.056052207946777344,27.0,True
16room_002.map,1,19,335,282,manhattan,0.11732864379882812,0.02918243408203125,14.0,True
16room_002.map,1,19,335,282,euclidean,0.11732864379882812,0.032806396484375,15.0,True
16room_002.map,2,20,124,506,manhattan,0.11732864379882812,0.20377635955810547,114.0,True
16room_002.map,2,20,124,506,euclidean,0.11732864379882812,0.25391578674316406,140.0,True
16room_002.map,2,21,161,453,manhattan,0.11732864379882812,0.056433677673339844,31.0,True
16room_002.map,2,21,161,453,euclidean,0.11732864379882812,0.06153583526611328,32.0,True
16room_002.map,2,22,234,52,manhattan,0.11732864379882812,0.05946159362792969,31.0,True
16room_002.map,2,22,234,52,euclidean,0.11732864379882812,0.07371902465820312,37.0,True
16room_002.map,2,23,292,230,manhattan,0.11732864379882812,0.7074832916259766,360.0,True
16room_002.map,2,23,292,230,euclidean,0.11732864379882812,0.7873296737670898,420.0,True
16room_002.map,2,24,424,376,manhattan,0.11732864379882812,0.0887155532836914,47.0,True
16room_002.map,2,24,424,376,euclidean,0.11732864379882812,0.1132965087890625,57.0,True
16room_002.map,2,25,132,501,manhattan,0.11732864379882812,0.042891502380371094,19.0,True
16room_002.map,2,25,132,501,euclidean,0.11732864379882812,0.04582405090332031,19.0,True
16room_002.map,2,26,50,97,manhattan,0.11732864379882812,0.42994022369384766,247.0,True
16room_002.map,2,26,50,97,euclidean,0.11732864379882812,0.5557537078857422,299.0,True
16room_002.map,2,27,55,324,manhattan,0.11732864379882812,0.07860660552978516,39.0,True
16room_002.map,2,27,55,324,euclidean,0.11732864379882812,0.09832382202148438,47.0,True
16room_002.map,2,28,482,79,manhattan,0.11732864379882812,0.32138824462890625,186.0,True
16room_002.map,2,28,482,79,euclidean,0.11732864379882812,0.4143953323364258,218.0,True
16room_002.map,2,29,306,391,manhattan,0.11732864379882812,0.09107589721679688,47.0,True
16room_002.map,2,29,306,391,euclidean,0.11732864379882812,0.1077413558959961,56.0,True
16room_002.map,3,30,76,179,manhattan,0.11732864379882812,0.20606517791748047,119.0,True
16room_002.map,3,30,76,179,euclidean,0.11732864379882812,0.27649402618408203,152.0,True
16room_002.map,3,31,5,332,manhattan,0.11732864379882812,0.17766952514648438,99.0,True
16room_002.map,3,31,5,332,euclidean,0.11732864379882812,0.23889541625976562,126.0,True
16room_002.map,3,32,173,31,manhattan,0.11732864379882812,0.046181678771972656,25.0,True
16room_002.map,3,32,173,31,euclidean,0.11732864379882812,0.04813671112060547,25.0,True
16room_002.map,3,33,281,341,manhattan,0.11732864379882812,0.18105506896972656,103.0,True
16room_002.map,3,33,281,341,euclidean,0.11732864379882812,0.2429485321044922,124.0,True
16room_002.map,3,34,425,474,manhattan,0.11732864379882812,0.11243820190429688,54.0,True
16room_002.map,3,34,425,474,euclidean,0.11732864379882812,0.13093948364257812,63.0,True
16room_002.map,3,35,505,214,manhattan,0.11732864379882812,0.1262664794921875,68.0,True
16room_002.map,3,35,505,214,euclidean,0.11732864379882812,0.1739501953125,89.0,True
16room_002.map,3,36,262,231,manhattan,0.11732864379882812,0.11284351348876953,59.0,True
16room_002.map,3,36,262,231,euclidean,0.11732864379882812,0.14302730560302734,72.0,True
16room_002.map,3,37,439,236,manhattan,0.11732864379882812,0.026369094848632812,12.0,True
16room_002.map,3,37,439,236,euclidean,0.11732864379882812,0.02868175506591797,12.0,True
16room_002.map,3,38,413,265,manhattan,0.11732864379882812,0.26509761810302734,153.0,True
16room_002.map,3,38,413,265,euclidean,0.11732864379882812,0.324249267578125,176.0,True
16room_002.map,3,39,121,50,manhattan,0.11732864379882812,0.09958744049072266,50.0,True
16room_002.map,3,39,121,50,euclidean,0.11732864379882812,0.1096963882446289,59.0,True
16room_002.map,4,40,252,308,manhattan,0.11732864379882812,2.0737409591674805,1123.0,True
16room_002.map,4,40,252,308,euclidean,0.11732864379882812,2.5720596313476562,1277.0,True
16room_002.map,4,41,28,113,manhattan,0.11732864379882812,2.1183252334594727,1024.0,True
16room_002.map,4,41,28,113,euclidean,0.11732864379882812,2.5241851806640625,1292.0,True
16room_002.map,4,42,500,185,manhattan,0.11732864379882812,0.07381439208984375,38.0,True
16room_002.map,4,42,500,185,euclidean,0.11732864379882812,0.1117706298828125,57.0,True
16room_002.map,4,43,98,438,manhattan,0.11732864379882812,0.39594173431396484,231.0,True
16room_002.map,4,43,98,438,euclidean,0.11732864379882812,0.48248767852783203,270.0,True
16room_002.map,4,44,152,249,manhattan,0.11732864379882812,0.1277923583984375,68.0,True
16room_002.map,4,44,152,249,euclidean,0.11732864379882812,0.17995834350585938,93.0,True
16room_002.map,4,45,81,262,manhattan,0.11732864379882812,0.15587806701660156,73.0,True
16room_002.map,4,45,81,262,euclidean,0.11732864379882812,0.17769336700439453,92.0,True
16room_002.map,4,46,54,189,manhattan,0.11732864379882812,0.21526813507080078,126.0,True
16room_002.map,4,46,54,189,euclidean,0.11732864379882812,0.2933025360107422,163.0,True
16room_002.map,4,47,201,45,manhattan,0.11732864379882812,0.17027854919433594,94.0,True
16room_002.map,4,47,201,45,euclidean,0.11732864379882812,0.2227783203125,118.0,True
16room_002.map,4,48,5,202,manhattan,0.11732864379882812,0.1718282699584961,96.0,True
16room_002.map,4,48,5,202,euclidean,0.11732864379882812,0.23992061614990234,130.0,True
16room_002.map,4,49,321,54,manhattan,0.11732864379882812,0.7566213607788086,438.0,True
16room_002.map,4,49,321,54,euclidean,0.11732864379882812,1.123976707458496,576.0,True
32room_000.map,0,0,50,45,manhattan,0.08191299438476562,0.1264810562133789,8.0,True
32room_000.map,0,0,50,45,euclidean,0.08191299438476562,0.06263256072998047,8.0,True
32room_000.map,0,1,147,73,manhattan,0.08191299438476562,0.008869171142578125,3.0,True
32room_000.map,0,1,147,73,euclidean,0.08191299438476562,0.009584426879882812,3.0,True
32room_000.map,0,2,200,468,manhattan,0.08191299438476562,0.0036716461181640625,1.0,True
32room_000.map,0,2,200,468,euclidean,0.08191299438476562,0.003814697265625,1.0,True
32room_000.map,0,3,454,466,manhattan,0.08191299438476562,0.017595291137695312,7.0,True
32room_000.map,0,3,454,466,euclidean,0.08191299438476562,0.018596649169921875,7.0,True
32room_000.map,0,4,386,6,manhattan,0.08191299438476562,0.008225440979003906,3.0,True
32room_000.map,0,4,386,6,euclidean,0.08191299438476562,0.008893013000488281,3.0,True
32room_000.map,0,5,153,122,manhattan,0.08191299438476562,0.008225440979003906,3.0,True
32room_000.map,0,5,153,122,euclidean,0.08191299438476562,0.009012222290039062,3.0,True
32room_000.map,0,6,111,100,manhattan,0.08191299438476562,0.006103515625,2.0,True
32room_000.map,0,6,111,100,euclidean,0.08191299438476562,0.0069141387939453125,2.0,True
32room_000.map,0,7,311,369,manhattan,0.08191299438476562,0.017952919006347656,7.0,True
32room_000.map,0,7,311,369,euclidean,0.08191299438476562,0.0213623046875,7.0,True
32room_000.map,0,8,401,332,manhattan,0.08191299438476562,0.007176399230957031,1.0,True
32room_000.map,0,8,401,332,euclidean,0.08191299438476562,0.007987022399902344,1.0,True
32room_000.map,0,9,125,354,manhattan,0.08191299438476562,0.047516822814941406,7.0,True
